0.0000	1644.165
0.1985	2269.215
0.3969	1310.588
0.5954	1576.673
0.7939	1648.552
0.9923	1689.539
1.1908	2585.100
1.3893	2777.911
1.5877	4566.676
1.7862	4981.257
1.9847	5516.307
2.1831	6656.878
2.3816	8951.477
2.5801	8347.977
2.7785	7987.688
2.9770	8637.188
3.1755	9462.449
3.3739	10414.999
3.5724	10858.396
3.7709	9072.810
3.9693	8218.799
4.1678	8156.645
4.3663	7957.486
4.5647	7668.234
4.7632	6392.824
4.9617	4302.215
5.1601	3444.919
5.3586	2950.618
5.5571	1573.914
5.7555	1374.588
5.9540	1091.162
6.1525	1344.274
6.3509	1543.570
6.5494	1053.280
6.7479	651.015
6.9463	1222.213
7.1448	1412.998
7.3433	698.938
7.5417	1149.953
7.7402	1062.807
7.9387	768.389
8.1371	479.542
8.3356	672.219
8.5341	647.849
8.7325	614.470
8.9310	471.471
9.1295	528.954
9.3279	939.824
9.5264	808.187
9.7249	818.429
9.9233	798.864
10.1218	766.263
10.3203	976.424
10.5187	709.564
10.7172	1293.022
10.9157	1243.907
11.1141	815.328
11.3126	880.923
11.5111	1022.762
11.7095	1192.732
11.9080	1651.460
12.1065	1807.062
12.3049	1438.446
12.5034	1089.303
12.7019	1522.699
12.9003	1997.072
13.0988	2434.007
13.2973	2140.017
13.4957	1673.569
13.6942	1459.938
13.8927	1162.738
14.0911	1095.256
14.2896	1625.928
14.4881	1593.037
14.6865	1691.427
14.8850	1615.098
15.0835	1195.743
15.2819	1208.995
15.4804	1874.969
15.6789	1365.673
15.8773	1213.144
16.0758	1303.440
16.2743	1177.178
16.4727	1264.087
16.6712	824.464
16.8697	1048.523
17.0681	1200.797
17.2666	1198.526
17.4651	1185.993
17.6635	1006.879
17.8620	837.420
18.0605	699.506
18.2589	319.168
18.4574	433.973
18.6559	969.193
18.8543	636.262

