0	0
1	0.0999974503264768
2	0.162962340840704
3	0.220400110929403
4	0.270317875111642
5	0.296359454345800
6	0.346690211585439
7	0.395548686233456
8	0.405109199839777
9	0.455345079037289
10	0.516924625256711
11	0.594925633432158
12	0.654640707566395
13	0.656085859884534
14	0.654484438464289
15	0.615085372847970
16	0.678242687255313
17	0.744185314209584
18	0.709797614912755
19	0.814362093533344
20	0.837342725949401
21	0.882690874125461
22	0.889953696447863
23	0.878642512362126
24	0.900976805309742
25	0.933756231353770
26	0.937451690361969
27	1.02154913269871
28	1.01566964740570
29	1.04068269867167
30	1.06611422024990
31	1.05403586354340
32	1.00205364562153
33	0.966308519131013
34	0.961064685508294
35	0.996095528840648
36	1.03183166098038
37	1.03263540322501
38	1.06668890305483
39	1.08357872055714
40	1.06533379917511
41	1.13993807466176
42	1.14115148748920
43	1.17238061151433
44	1.25728741818401
45	1.17716509202295
46	1.18995196989075
47	1.19983390989557
48	1.19763543735723
49	1.20096348537598
50	1.20343676227167
