0	0
1	0.116670158284047
2	0.158952060121692
3	0.208285291719481
4	0.268429823368478
5	0.332210634556631
6	0.352357480140876
7	0.348244056939606
8	0.398105781278320
9	0.431284886920109
10	0.434311260951252
11	0.451763749906627
12	0.479752626067773
13	0.494571348583728
14	0.519513785442863
15	0.561908690087215
16	0.566783599020795
17	0.578090661257323
18	0.645581080398894
19	0.681624304364839
20	0.685676773138597
21	0.729973528971674
22	0.818535220380463
23	0.856217103954308
24	0.860307552876965
25	0.891716654949316
26	0.919412445955077
27	0.965820193804885
28	0.914251221572971
29	0.993900086283928
30	0.977997478853841
31	0.957804644866751
32	0.968175645268753
33	0.943215964031879
34	0.949920947295427
35	0.940759684892838
36	0.898292167111176
37	0.936141276214048
38	0.907685313243201
39	0.974080783282058
40	1.06397380467538
41	1.07055874681703
42	1.08955916708836
43	1.14088284993805
44	1.18231197977564
45	1.19549393227346
46	1.15169270570107
47	1.15090021997028
48	1.16123405346299
49	1.16880491065707
50	1.21276576249389
