0.113774731906984	0.00703444145380216	0.00304685628264532	0.158085512515224	5.99669704084409	1.44638320174104	0.00205208280581339	1.00382988330899	0	1444522	0.222768031300426	0.147766016239798	0.445717149682020	0.816251197222245
1.46426620211111e-16	4.99143322844025e-17	2.16707376782532	0.0958829824180335	0.111897283161984	1.74579256423834	2.12724898095576	1.00372792118983	0	1496354	0.215112211759284	0.116066902264396	0.481628911347370	0.812808025371050
0.0118892153238531	0.00710955557985416	5.91305777285407	0.101344091888551	0.111226145675164	1.68620092865267	2.42025142636742	1.00310575352111	0	1230995	0.229213202638857	0.118539796893992	0.463879775426554	0.811632774959403
7.31137032728251e-16	0.0164383181475546	0.0106223498602581	0.111017496003110	0.681807028892429	1.79620951046514	0.347954716609921	1.00385187940920	0	22357	0.129640972399249	0.147915065036668	0.544138244620578	0.821694282056495
4.39735836957859e-15	0.00717649609266303	0.00309271201145821	0.0955643513351635	5.57588629252864	1.74452699920786	0.00591742007926204	1.00431157624103	0	1497950	0.216903929870277	0.147772261811865	0.451898790483106	0.816574982165248
0.102308556603246	0.000323187687276783	0.00394573988606587	0.177376154984881	1.01843442626325	1.48860919821562	0.143425981302743	0.995963740939006	0	9903	0.196703590749523	0.123644544635470	0.545441542549774	0.865789677934767
0.296077402784416	0.000768057228999059	4.05352688400745	0.298774893720176	0.111529418033857	1.25837328429185	2.34434586839480	1.00266458964999	0	1473419	0.216972704803151	0.103538270717046	0.491238418172547	0.811749393692744
0.105480894001965	0.129112755322207	0.151734991615390	0.154937937139452	4.27272368947901	1.46152358405100	0.923459626890478	1.00447116469889	0	1188532	0.216870322007099	0.136338882445744	0.462053591964522	0.815262796417365
0.311151071115641	7.66716044341308e-07	0.00332120912386006	0.309703390444511	0.299549185568213	1.24698861702882	0.0175471213778115	1.00460214206453	0	1456357	0.214544945722636	0.148140170744129	0.453975946827428	0.816661063294193
0.153564130049357	0.0181348701758691	0.281854359237067	0.176417771262095	0.152590720156523	1.38764139388251	1.36200033503692	1.00301775313336	0	1396713	0.241991749833088	0.123510200900442	0.448707116106669	0.814209066840198
0.428543903620882	0.000292452777782481	0.249337720216080	0.516986301220689	0.127102058327835	1.17589914289060	1.40759406086733	1.00213273448187	0	1457211	0.212834725002265	0.123511687283221	0.479487840572023	0.815834252857510
2.29314824352603e-15	0.0554505589902772	0.0740851120283433	0.0962599175570163	0.525132711163657	1.74707832742257	0.835910441575923	1.00415610223631	0	1427783	0.212186702740885	0.138434308351232	0.465167562758074	0.815788573850191
4.47858823431227e-05	0.000480436075337160	0.146251015831522	0.0996193579722914	0.203232380642257	1.76243312936986	1.37432025804263	0.997084511358671	0	17241	0.199740520808271	0.142616452884982	0.519962727220551	0.862319700913804
1.22573884656369e-16	0.00232697022645531	0.0267007797089025	0.0958164725023027	0.168222531482602	1.74571098934888	0.661533001267215	1.00451473977424	0	1469644	0.215100809225785	0.139533757932027	0.461338257973833	0.815972825131645
4.58927982606873e-16	0.208432669692095	0.356875152034939	0.0992189074355302	1.29460298451423	1.75733852376731	1.07814112114604	1.00271720532673	0	1452088	0.192808559487415	0.125540026497232	0.497345474044625	0.815694060029273
1.92994869674896e-05	0.0518503608797350	0.0511434674442109	0.100672138201370	1.16919867096599	1.76338514163128	0.744490071462872	1.00281670043618	0	1452904	0.184648110576743	0.138252216705162	0.494024963240794	0.816925290522699
0.0947453883948787	7.71806033356050e-05	0.255238478228846	0.146262291523712	0.123987204786160	1.47609914703671	1.40172998838118	1.00364976799085	0	1284598	0.230971382346016	0.125504585441054	0.457664767573114	0.814140735360184
0.0645887867239678	0.00695015910878453	0.0270492520233560	0.134012487015362	0.186997019535100	1.54128865409407	0.641993056258653	1.00520772374789	0	1464338	0.209634971871316	0.141722386649652	0.464641163271701	0.815998521792670
