0	0	0	0	0	0	0	0	0	0	0
1	0.0498463526820991	0.190043744503127	0.148476608803718	-0.0105866381799950	0.0929566595536676	0.0997998522424108	0.119805071284312	0.0922844378556382	0.193286569847159	0.0240618446726295
2	0.116639542252255	0.268819505740003	0.186788750149721	0.0504126817717505	0.205060535611926	0.0842765428577864	0.203449068538576	0.167164935879311	0.194464453516785	0.152547392088922
3	0.122049023610369	0.292044867307863	0.257412488006328	0.0945733480014604	0.222518443259232	0.138835773208570	0.378005346040111	0.283066949083031	0.289289803972975	0.126205066804090
4	0.195953407786642	0.276787349697802	0.376911479747864	0.157741169528677	0.196987681862234	0.159780551772334	0.498312128854771	0.357710262030470	0.363260899521157	0.119733820314468
5	0.189884346045177	0.283238543204715	0.436152051503609	0.136859076970047	0.227634795759063	0.190518553759610	0.423787609625817	0.425553179383524	0.385552946685240	0.264413440521197
6	0.361875682871870	0.375563076725259	0.491847178909661	0.170337930665664	0.283318536483863	0.224582231703036	0.397725060696800	0.419140938491469	0.436015823627686	0.306495655679078
7	0.394206775380641	0.422074498331762	0.469943291955479	0.146494785331805	0.544208815683440	0.189473231024889	0.425589594015103	0.487367532802432	0.488291107016488	0.387837230792524
8	0.364968372957393	0.387748590221606	0.409097934170302	0.190013764768091	0.579204653051658	0.255468300995444	0.397337738826361	0.486858672655319	0.592738833983100	0.387655136768499
9	0.441604838271170	0.450618798118812	0.357375116542630	0.232257352647967	0.573310030017307	0.340233983401571	0.558162424877672	0.517127963994426	0.646222225881717	0.436538056619620
10	0.515763794938866	0.544202806910876	0.480774203447472	0.272970355429127	0.690361866301193	0.385034393526250	0.642046452182724	0.561356606117993	0.609929677918278	0.466806095794331
11	0.505960706899292	0.734836691953332	0.641125444464109	0.358364498158367	0.662726286595122	0.435615177352009	0.709971362567178	0.712781572782820	0.662486885337413	0.525387708211936
12	0.537550145362306	0.747916830359959	0.612559185108677	0.436621015613008	0.710202499505217	0.462680235261274	0.898468280362231	0.797595533978603	0.767708601626607	0.575104748486065
13	0.647383529930587	0.445112001927085	0.595646962298791	0.418813975451613	0.716372246080940	0.487770549189148	1.13257341937053	0.772964722376244	0.818679428483730	0.525541763736670
14	0.671638932440267	0.388622369318895	0.605278016713250	0.334138007011120	0.633141024348115	0.515948898442283	1.19861624692269	0.819132730489508	0.909253383118593	0.469074775838172
15	0.607291982141591	0.280211407659760	0.638640183250280	0.354461766006286	0.651764871679822	0.514183077009770	1.06950575246864	0.662408594636710	0.848376536032583	0.524009557594267
16	0.623086313474389	0.353063895527795	0.666686065544308	0.497998273982356	0.762630568912020	0.565235993184605	1.17031114189759	0.766115010987037	0.760036575436196	0.617263033606837
